start,end,start [s],end [s],dur [s],speaker
15619,29473,0.976,1.842,0.866,SPEAKER_00
73480,94397,4.593,5.9,1.307,SPEAKER_00
146553,158777,9.16,9.924,0.764,SPEAKER_00
201426,212020,12.589,13.251,0.662,SPEAKER_00
259015,272869,16.188,17.054,0.866,SPEAKER_00
310628,324210,19.414,20.263,0.849,SPEAKER_00
375280,393208,23.455,24.576,1.121,SPEAKER_00
447266,461120,27.954,28.82,0.866,SPEAKER_00
500509,513548,31.282,32.097,0.815,SPEAKER_00
523599,526859,32.725,32.929,0.204,SPEAKER_00
530933,563531,33.183,35.221,2.037,SPEAKER_00
582003,596943,36.375,37.309,0.934,SPEAKER_00
688488,705874,43.031,44.117,1.087,SPEAKER_00
745534,756129,46.596,47.258,0.662,SPEAKER_00
798777,815348,49.924,50.959,1.036,SPEAKER_00
901460,927809,56.341,57.988,1.647,SPEAKER_00
955246,968013,59.703,60.501,0.798,SPEAKER_00
