start,end,start [s],end [s],dur [s],speaker
5025,68862,0.314,4.304,3.99,SPEAKER_02
77283,132427,4.83,8.277,3.447,SPEAKER_02
151171,182954,9.448,11.435,1.986,SPEAKER_02
194634,223701,12.165,13.981,1.817,SPEAKER_01
253039,256027,15.815,16.002,0.187,SPEAKER_01
256027,265534,16.002,16.596,0.594,SPEAKER_00
306553,310628,19.16,19.414,0.255,SPEAKER_00
