start,end,start [s],end [s],dur [s],speaker
27300,40339,1.706,2.521,0.815,SPEAKER_02
114499,119660,7.156,7.479,0.323,SPEAKER_02
125636,151171,7.852,9.448,1.596,SPEAKER_02
183225,194363,11.452,12.148,0.696,SPEAKER_02
204414,251137,12.776,15.696,2.92,SPEAKER_02
270152,303293,16.885,18.956,2.071,SPEAKER_02
335891,349473,20.993,21.842,0.849,SPEAKER_02
368760,383701,23.048,23.981,0.934,SPEAKER_02
411409,412224,25.713,25.764,0.051,SPEAKER_02
412224,418471,25.764,26.154,0.39,SPEAKER_01
418471,418743,26.154,26.171,0.017,SPEAKER_02
527945,634431,32.997,39.652,6.655,SPEAKER_00
