start,end,start [s],end [s],dur [s],speaker
24855,134057,1.553,8.379,6.825,SPEAKER_00
147640,222342,9.228,13.896,4.669,SPEAKER_00
237826,247606,14.864,15.475,0.611,SPEAKER_00
304108,375008,19.007,23.438,4.431,SPEAKER_00
383429,401358,23.964,25.085,1.121,SPEAKER_00
447809,511918,27.988,31.995,4.007,SPEAKER_00
549134,593955,34.321,37.122,2.801,SPEAKER_00
658879,671646,41.18,41.978,0.798,SPEAKER_00
733310,764006,45.832,47.75,1.919,SPEAKER_00
775144,804482,48.447,50.28,1.834,SPEAKER_00
820780,839252,51.299,52.453,1.154,SPEAKER_00
858811,872937,53.676,54.559,0.883,SPEAKER_00
924278,942207,57.767,58.888,1.121,SPEAKER_00
