start,end,start [s],end [s],dur [s],speaker
135,57181,0.008,3.574,3.565,SPEAKER_00
67232,80000,4.202,5.0,0.798,SPEAKER_00
84346,118845,5.272,7.428,2.156,SPEAKER_00
125636,148998,7.852,9.312,1.46,SPEAKER_00
157147,191918,9.822,11.995,2.173,SPEAKER_00
194906,220169,12.182,13.761,1.579,SPEAKER_00
225059,246791,14.066,15.424,1.358,SPEAKER_00
257113,270152,16.07,16.885,0.815,SPEAKER_00
278302,304380,17.394,19.024,1.63,SPEAKER_00
318234,368488,19.89,23.031,3.141,SPEAKER_00
375823,430152,23.489,26.885,3.396,SPEAKER_00
