start,end,start [s],end [s],dur [s],speaker
39796,47945,2.487,2.997,0.509,SPEAKER_04
109337,122648,6.834,7.666,0.832,SPEAKER_04
273684,284821,17.105,17.801,0.696,SPEAKER_00
283735,291884,17.733,18.243,0.509,SPEAKER_04
292699,310084,18.294,19.38,1.087,SPEAKER_00
380984,392937,23.812,24.559,0.747,SPEAKER_04
398370,410594,24.898,25.662,0.764,SPEAKER_02
444821,448081,27.801,28.005,0.204,SPEAKER_04
448081,454329,28.005,28.396,0.39,SPEAKER_03
463022,474431,28.939,29.652,0.713,SPEAKER_02
523870,537453,32.742,33.591,0.849,SPEAKER_03
543972,553752,33.998,34.61,0.611,SPEAKER_01
553752,554023,34.61,34.626,0.017,SPEAKER_02
622207,630899,38.888,39.431,0.543,SPEAKER_01
667843,677351,41.74,42.334,0.594,SPEAKER_04
686315,698539,42.895,43.659,0.764,SPEAKER_01
743633,756400,46.477,47.275,0.798,SPEAKER_04
844957,853921,52.81,53.37,0.56,SPEAKER_01
894125,903633,55.883,56.477,0.594,SPEAKER_03
915314,925365,57.207,57.835,0.628,SPEAKER_01
