start,end,start [s],end [s],dur [s],speaker
135,407,0.008,0.025,0.017,SPEAKER_01
135,30288,0.008,1.893,1.885,SPEAKER_00
4482,5025,0.28,0.314,0.034,SPEAKER_01
5297,6926,0.331,0.433,0.102,SPEAKER_01
12359,14533,0.772,0.908,0.136,SPEAKER_01
15891,22139,0.993,1.384,0.39,SPEAKER_01
37894,42241,2.368,2.64,0.272,SPEAKER_00
68862,112325,4.304,7.02,2.716,SPEAKER_00
127809,149541,7.988,9.346,1.358,SPEAKER_00
176162,201426,11.01,12.589,1.579,SPEAKER_00
208760,263089,13.048,16.443,3.396,SPEAKER_00
280203,308998,17.513,19.312,1.8,SPEAKER_00
309813,703972,19.363,43.998,24.635,SPEAKER_00
708319,711850,44.27,44.491,0.221,SPEAKER_00
