start,end,start [s],end [s],dur [s],speaker
5025,242173,0.314,15.136,14.822,SPEAKER_00
269881,357079,16.868,22.317,5.45,SPEAKER_00
394295,587436,24.643,36.715,12.071,SPEAKER_00
591782,654804,36.986,40.925,3.939,SPEAKER_00
663497,682241,41.469,42.64,1.171,SPEAKER_00
692020,721358,43.251,45.085,1.834,SPEAKER_00
726247,771884,45.39,48.243,2.852,SPEAKER_00
776774,800407,48.548,50.025,1.477,SPEAKER_00
826213,906621,51.638,56.664,5.025,SPEAKER_00
911511,943565,56.969,58.973,2.003,SPEAKER_00
948726,962580,59.295,60.161,0.866,SPEAKER_00
