start,end,start [s],end [s],dur [s],speaker
226417,235382,14.151,14.711,0.56,SPEAKER_00
444821,470356,27.801,29.397,1.596,SPEAKER_01
486926,532020,30.433,33.251,2.818,SPEAKER_01
545602,565704,34.1,35.357,1.256,SPEAKER_01
611884,641765,38.243,40.11,1.868,SPEAKER_01
642580,643395,40.161,40.212,0.051,SPEAKER_01
655891,657792,40.993,41.112,0.119,SPEAKER_01
671375,695823,41.961,43.489,1.528,SPEAKER_01
779490,913140,48.718,57.071,8.353,SPEAKER_01
930526,939219,58.158,58.701,0.543,SPEAKER_01
974804,1019354,60.925,63.71,2.784,SPEAKER_01
1023429,1027775,63.964,64.236,0.272,SPEAKER_01
1033480,1045161,64.593,65.323,0.73,SPEAKER_01
1060645,1117962,66.29,69.873,3.582,SPEAKER_01
1130186,1150560,70.637,71.91,1.273,SPEAKER_01
1163327,1189949,72.708,74.372,1.664,SPEAKER_01
1203803,1211680,75.238,75.73,0.492,SPEAKER_01
1237758,1282037,77.36,80.127,2.767,SPEAKER_01
1291001,1294804,80.688,80.925,0.238,SPEAKER_01
1305127,1319524,81.57,82.47,0.9,SPEAKER_01
1332835,1348319,83.302,84.27,0.968,SPEAKER_01
