start,end,start [s],end [s],dur [s],speaker
135,5568,0.008,0.348,0.34,SPEAKER_00
16706,21324,1.044,1.333,0.289,SPEAKER_00
265806,267979,16.613,16.749,0.136,SPEAKER_00
275857,291069,17.241,18.192,0.951,SPEAKER_00
307368,333718,19.211,20.857,1.647,SPEAKER_00
384516,411680,24.032,25.73,1.698,SPEAKER_00
467096,495619,29.194,30.976,1.783,SPEAKER_00
504584,540169,31.537,33.761,2.224,SPEAKER_00
571680,581188,35.73,36.324,0.594,SPEAKER_00
688217,715110,43.014,44.694,1.681,SPEAKER_00
755314,799592,47.207,49.975,2.767,SPEAKER_00
832461,879456,52.029,54.966,2.937,SPEAKER_00
964482,994634,60.28,62.165,1.885,SPEAKER_00
1007130,1023157,62.946,63.947,1.002,SPEAKER_00
1061731,1107640,66.358,69.228,2.869,SPEAKER_00
1199185,1223904,74.949,76.494,1.545,SPEAKER_00
1257589,1313005,78.599,82.063,3.463,SPEAKER_00
1318166,1325229,82.385,82.827,0.441,SPEAKER_00
1327945,1333650,82.997,83.353,0.357,SPEAKER_00
1341256,1354023,83.829,84.626,0.798,SPEAKER_00
1406179,1450730,87.886,90.671,2.784,SPEAKER_00
1481426,1509677,92.589,94.355,1.766,SPEAKER_00
1553684,1586553,97.105,99.16,2.054,SPEAKER_00
1643599,1752801,102.725,109.55,6.825,SPEAKER_00
1800882,1820441,112.555,113.778,1.222,SPEAKER_00
1862818,1929371,116.426,120.586,4.16,SPEAKER_00
1970390,1978268,123.149,123.642,0.492,SPEAKER_00
