start,end,start [s],end [s],dur [s],speaker
26213,36264,1.638,2.267,0.628,SPEAKER_00
52020,60441,3.251,3.778,0.526,SPEAKER_00
84074,88964,5.255,5.56,0.306,SPEAKER_00
92495,107707,5.781,6.732,0.951,SPEAKER_01
109337,118030,6.834,7.377,0.543,SPEAKER_00
109337,126451,6.834,7.903,1.07,SPEAKER_01
141935,148726,8.871,9.295,0.424,SPEAKER_00
160950,172088,10.059,10.756,0.696,SPEAKER_00
183225,190016,11.452,11.876,0.424,SPEAKER_00
212563,221799,13.285,13.862,0.577,SPEAKER_00
237826,245432,14.864,15.34,0.475,SPEAKER_00
263361,273684,16.46,17.105,0.645,SPEAKER_00
412224,429609,25.764,26.851,1.087,SPEAKER_01
420373,435314,26.273,27.207,0.934,SPEAKER_00
499694,574397,31.231,35.9,4.669,SPEAKER_00
604278,613514,37.767,38.345,0.577,SPEAKER_00
648828,688488,40.552,43.031,2.479,SPEAKER_01
669745,672190,41.859,42.012,0.153,SPEAKER_00
741188,768624,46.324,48.039,1.715,SPEAKER_00
771884,789813,48.243,49.363,1.121,SPEAKER_00
860984,872665,53.812,54.542,0.73,SPEAKER_00
876196,891137,54.762,55.696,0.934,SPEAKER_01
887062,899015,55.441,56.188,0.747,SPEAKER_00
929983,934057,58.124,58.379,0.255,SPEAKER_00
940033,952529,58.752,59.533,0.781,SPEAKER_00
962580,967741,60.161,60.484,0.323,SPEAKER_01
