start,end,start [s],end [s],dur [s],speaker
3123,10730,0.195,0.671,0.475,SPEAKER_00
13446,34363,0.84,2.148,1.307,SPEAKER_00
34363,34906,2.148,2.182,0.034,SPEAKER_01
34906,45229,2.182,2.827,0.645,SPEAKER_00
45229,45772,2.827,2.861,0.034,SPEAKER_01
45772,46315,2.861,2.895,0.034,SPEAKER_00
46315,48760,2.895,3.048,0.153,SPEAKER_01
69134,92224,4.321,5.764,1.443,SPEAKER_01
104448,117215,6.528,7.326,0.798,SPEAKER_01
121290,139490,7.581,8.718,1.138,SPEAKER_01
146553,157419,9.16,9.839,0.679,SPEAKER_01
168556,181595,10.535,11.35,0.815,SPEAKER_01
201969,214736,12.623,13.421,0.798,SPEAKER_01
241086,245432,15.068,15.34,0.272,SPEAKER_01
253582,267164,15.849,16.698,0.849,SPEAKER_01
271782,286451,16.986,17.903,0.917,SPEAKER_01
376910,384516,23.557,24.032,0.475,SPEAKER_00
394295,404889,24.643,25.306,0.662,SPEAKER_00
425806,441833,26.613,27.615,1.002,SPEAKER_01
536910,553208,33.557,34.576,1.019,SPEAKER_01
566519,582818,35.407,36.426,1.019,SPEAKER_01
593955,606994,37.122,37.937,0.815,SPEAKER_01
726519,738471,45.407,46.154,0.747,SPEAKER_01
760475,778675,47.53,48.667,1.138,SPEAKER_01
788183,809100,49.261,50.569,1.307,SPEAKER_01
830016,852835,51.876,53.302,1.426,SPEAKER_01
