start,end,start [s],end [s],dur [s],speaker
4957,11612,0.62,1.452,0.832,SPEAKER_00
22342,37011,2.793,4.626,1.834,SPEAKER_00
42716,56298,5.34,7.037,1.698,SPEAKER_00
62546,71511,7.818,8.939,1.121,SPEAKER_00
75314,83191,9.414,10.399,0.985,SPEAKER_00
89439,111443,11.18,13.93,2.75,SPEAKER_00
117826,131409,14.728,16.426,1.698,SPEAKER_00
133718,144176,16.715,18.022,1.307,SPEAKER_00
145942,155314,18.243,19.414,1.171,SPEAKER_00
159524,186689,19.941,23.336,3.396,SPEAKER_00
207062,227979,25.883,28.497,2.615,SPEAKER_00
231511,262886,28.939,32.861,3.922,SPEAKER_00
268319,279049,33.54,34.881,1.341,SPEAKER_00
284889,292631,35.611,36.579,0.968,SPEAKER_00
298879,334465,37.36,41.808,4.448,SPEAKER_00
341392,362444,42.674,45.306,2.632,SPEAKER_00
368013,371409,46.002,46.426,0.424,SPEAKER_00
377249,390424,47.156,48.803,1.647,SPEAKER_00
396672,419490,49.584,52.436,2.852,SPEAKER_00
424923,441494,53.115,55.187,2.071,SPEAKER_00
448828,490526,56.104,61.316,5.212,SPEAKER_00
498404,538200,62.301,67.275,4.975,SPEAKER_00
539286,542546,67.411,67.818,0.407,SPEAKER_00
548930,564142,68.616,70.518,1.902,SPEAKER_00
568760,581392,71.095,72.674,1.579,SPEAKER_00
587368,614397,73.421,76.8,3.379,SPEAKER_00
