start,end,start [s],end [s],dur [s],speaker
135,12631,0.008,0.789,0.781,SPEAKER_00
50390,71850,3.149,4.491,1.341,SPEAKER_01
83259,106078,5.204,6.63,1.426,SPEAKER_01
161494,178879,10.093,11.18,1.087,SPEAKER_01
264176,269066,16.511,16.817,0.306,SPEAKER_00
335348,361969,20.959,22.623,1.664,SPEAKER_00
361969,362241,22.623,22.64,0.017,SPEAKER_01
362241,362784,22.64,22.674,0.034,SPEAKER_00
362784,365229,22.674,22.827,0.153,SPEAKER_01
388862,404074,24.304,25.255,0.951,SPEAKER_01
414125,433684,25.883,27.105,1.222,SPEAKER_01
433684,434499,27.105,27.156,0.051,SPEAKER_00
524957,581460,32.81,36.341,3.531,SPEAKER_00
720271,735212,45.017,45.951,0.934,SPEAKER_01
735755,736027,45.985,46.002,0.017,SPEAKER_01
747164,772699,46.698,48.294,1.596,SPEAKER_00
799592,845500,49.975,52.844,2.869,SPEAKER_00
889779,914770,55.611,57.173,1.562,SPEAKER_00
