start,end,start [s],end [s],dur [s],speaker
30560,122648,1.91,7.666,5.756,SPEAKER_00
80814,85976,5.051,5.374,0.323,SPEAKER_01
138675,164210,8.667,10.263,1.596,SPEAKER_01
203327,261188,12.708,16.324,3.616,SPEAKER_00
280747,440203,17.547,27.513,9.966,SPEAKER_01
442920,464108,27.683,29.007,1.324,SPEAKER_01
491816,501595,30.739,31.35,0.611,SPEAKER_01
596400,622207,37.275,38.888,1.613,SPEAKER_01
687674,712393,42.98,44.525,1.545,SPEAKER_01
730865,753412,45.679,47.088,1.409,SPEAKER_01
774601,788726,48.413,49.295,0.883,SPEAKER_01
868047,911782,54.253,56.986,2.733,SPEAKER_01
944108,1046519,59.007,65.407,6.401,SPEAKER_01
1073140,1077487,67.071,67.343,0.272,SPEAKER_00
1097860,1118234,68.616,69.89,1.273,SPEAKER_00
1236400,1251069,77.275,78.192,0.917,SPEAKER_01
1264923,1276061,79.058,79.754,0.696,SPEAKER_00
