start,end,start [s],end [s],dur [s],speaker
135,18064,0.008,1.129,1.121,SPEAKER_00
24855,50118,1.553,3.132,1.579,SPEAKER_00
72665,78098,4.542,4.881,0.34,SPEAKER_00
81629,94397,5.102,5.9,0.798,SPEAKER_00
103633,128081,6.477,8.005,1.528,SPEAKER_00
145195,178607,9.075,11.163,2.088,SPEAKER_00
192461,207402,12.029,12.963,0.934,SPEAKER_00
234295,259558,14.643,16.222,1.579,SPEAKER_00
282105,314431,17.632,19.652,2.02,SPEAKER_00
325297,339694,20.331,21.231,0.9,SPEAKER_00
359252,426893,22.453,26.681,4.228,SPEAKER_00
440203,455687,27.513,28.48,0.968,SPEAKER_00
470356,520067,29.397,32.504,3.107,SPEAKER_00
533650,547232,33.353,34.202,0.849,SPEAKER_00
551850,570050,34.491,35.628,1.138,SPEAKER_00
583089,694193,36.443,43.387,6.944,SPEAKER_00
711307,767809,44.457,47.988,3.531,SPEAKER_00
785466,807198,49.092,50.45,1.358,SPEAKER_00
