start,end,start [s],end [s],dur [s],speaker
7470,22139,0.467,1.384,0.917,SPEAKER_00
36264,54465,2.267,3.404,1.138,SPEAKER_00
70764,96027,4.423,6.002,1.579,SPEAKER_00
137589,148726,8.599,9.295,0.696,SPEAKER_01
230492,245704,14.406,15.357,0.951,SPEAKER_00
265534,276672,16.596,17.292,0.696,SPEAKER_00
301935,316604,18.871,19.788,0.917,SPEAKER_00
339422,351646,21.214,21.978,0.764,SPEAKER_00
403803,416027,25.238,26.002,0.764,SPEAKER_00
568149,579015,35.509,36.188,0.679,SPEAKER_00
591782,608081,36.986,38.005,1.019,SPEAKER_00
624380,635246,39.024,39.703,0.679,SPEAKER_00
686044,698268,42.878,43.642,0.764,SPEAKER_00
733582,751511,45.849,46.969,1.121,SPEAKER_00
827300,842241,51.706,52.64,0.934,SPEAKER_00
865874,876740,54.117,54.796,0.679,SPEAKER_00
893039,907436,55.815,56.715,0.9,SPEAKER_00
922376,932427,57.649,58.277,0.628,SPEAKER_00
