start,end,start [s],end [s],dur [s],speaker
60984,68319,3.812,4.27,0.458,SPEAKER_01
73752,83531,4.61,5.221,0.611,SPEAKER_01
100645,114227,6.29,7.139,0.849,SPEAKER_01
129439,134057,8.09,8.379,0.289,SPEAKER_01
190016,206044,11.876,12.878,1.002,SPEAKER_01
207945,238641,12.997,14.915,1.919,SPEAKER_01
252224,264176,15.764,16.511,0.747,SPEAKER_01
284006,295144,17.75,18.447,0.696,SPEAKER_01
311986,322308,19.499,20.144,0.645,SPEAKER_01
363870,374465,22.742,23.404,0.662,SPEAKER_01
398098,401901,24.881,25.119,0.238,SPEAKER_01
424719,437215,26.545,27.326,0.781,SPEAKER_01
601561,601833,37.598,37.615,0.017,SPEAKER_01
602376,602648,37.649,37.666,0.017,SPEAKER_01
602920,603191,37.683,37.699,0.017,SPEAKER_01
755042,780577,47.19,48.786,1.596,SPEAKER_01
782478,852563,48.905,53.285,4.38,SPEAKER_00
856638,863972,53.54,53.998,0.458,SPEAKER_01
885161,916672,55.323,57.292,1.969,SPEAKER_01
924550,926723,57.784,57.92,0.136,SPEAKER_01
935959,944380,58.497,59.024,0.526,SPEAKER_01
965568,979966,60.348,61.248,0.9,SPEAKER_01
1001154,1011748,62.572,63.234,0.662,SPEAKER_01
1033752,1038641,64.61,64.915,0.306,SPEAKER_01
1039728,1040000,64.983,65.0,0.017,SPEAKER_01
