start,end,start [s],end [s],dur [s],speaker
41697,54193,2.606,3.387,0.781,SPEAKER_01
124278,131612,7.767,8.226,0.458,SPEAKER_01
185398,198166,11.587,12.385,0.798,SPEAKER_01
255755,266621,15.985,16.664,0.679,SPEAKER_01
322580,329643,20.161,20.603,0.441,SPEAKER_01
353548,364414,22.097,22.776,0.679,SPEAKER_01
436943,471171,27.309,29.448,2.139,SPEAKER_01
577385,591782,36.087,36.986,0.9,SPEAKER_00
619219,627911,38.701,39.244,0.543,SPEAKER_00
697181,697453,43.574,43.591,0.017,SPEAKER_01
697453,703972,43.591,43.998,0.407,SPEAKER_00
703972,712393,43.998,44.525,0.526,SPEAKER_01
789541,804482,49.346,50.28,0.934,SPEAKER_01
