start,end,start [s],end [s],dur [s],speaker
46587,147368,2.912,9.211,6.299,SPEAKER_00
162037,181324,10.127,11.333,1.205,SPEAKER_00
194634,238641,12.165,14.915,2.75,SPEAKER_00
294872,308998,18.43,19.312,0.883,SPEAKER_00
323667,354091,20.229,22.131,1.902,SPEAKER_00
367945,462750,22.997,28.922,5.925,SPEAKER_00
479049,531477,29.941,33.217,3.277,SPEAKER_00
533921,597215,33.37,37.326,3.956,SPEAKER_00
606723,651816,37.92,40.739,2.818,SPEAKER_00
752597,786553,47.037,49.16,2.122,SPEAKER_00
823225,878098,51.452,54.881,3.43,SPEAKER_00
894940,910424,55.934,56.902,0.968,SPEAKER_00
929439,937317,58.09,58.582,0.492,SPEAKER_00
968285,1007130,60.518,62.946,2.428,SPEAKER_00
