start,end,start [s],end [s],dur [s],speaker
29202,66689,1.825,4.168,2.343,SPEAKER_00
79728,115857,4.983,7.241,2.258,SPEAKER_00
124821,150628,7.801,9.414,1.613,SPEAKER_00
171544,211748,10.722,13.234,2.513,SPEAKER_00
256027,278573,16.002,17.411,1.409,SPEAKER_00
407877,472801,25.492,29.55,4.058,SPEAKER_00
496977,497521,31.061,31.095,0.034,SPEAKER_00
505942,511646,31.621,31.978,0.357,SPEAKER_00
516264,529575,32.267,33.098,0.832,SPEAKER_00
543701,558098,33.981,34.881,0.9,SPEAKER_00
752597,839796,47.037,52.487,5.45,SPEAKER_00
912054,940305,57.003,58.769,1.766,SPEAKER_00
