start,end,start [s],end [s],dur [s],speaker
135,29473,0.008,1.842,1.834,SPEAKER_00
51477,62614,3.217,3.913,0.696,SPEAKER_00
91952,129983,5.747,8.124,2.377,SPEAKER_00
156332,169100,9.771,10.569,0.798,SPEAKER_00
194906,202512,12.182,12.657,0.475,SPEAKER_00
238098,251680,14.881,15.73,0.849,SPEAKER_00
284006,305466,17.75,19.092,1.341,SPEAKER_00
354634,371477,22.165,23.217,1.053,SPEAKER_00
428794,464108,26.8,29.007,2.207,SPEAKER_00
488828,560271,30.552,35.017,4.465,SPEAKER_00
672190,680611,42.012,42.538,0.526,SPEAKER_00
712122,748794,44.508,46.8,2.292,SPEAKER_00
772971,803123,48.311,50.195,1.885,SPEAKER_00
878098,883531,54.881,55.221,0.34,SPEAKER_00
938675,951171,58.667,59.448,0.781,SPEAKER_00
