start,end,start [s],end [s],dur [s],speaker
13718,31103,0.857,1.944,1.087,SPEAKER_00
102546,117758,6.409,7.36,0.951,SPEAKER_00
142750,162037,8.922,10.127,1.205,SPEAKER_00
165297,174261,10.331,10.891,0.56,SPEAKER_00
215823,222071,13.489,13.879,0.39,SPEAKER_00
324753,338064,20.297,21.129,0.832,SPEAKER_01
391850,464651,24.491,29.041,4.55,SPEAKER_01
539083,555110,33.693,34.694,1.002,SPEAKER_02
565161,577113,35.323,36.07,0.747,SPEAKER_03
612427,640679,38.277,40.042,1.766,SPEAKER_02
727606,735212,45.475,45.951,0.475,SPEAKER_00
735483,736027,45.968,46.002,0.034,SPEAKER_00
