start,end,start [s],end [s],dur [s],speaker
135,121290,0.008,7.581,7.572,SPEAKER_02
126179,137317,7.886,8.582,0.696,SPEAKER_02
155517,177792,9.72,11.112,1.392,SPEAKER_02
156332,162037,9.771,10.127,0.357,SPEAKER_03
226417,239456,14.151,14.966,0.815,SPEAKER_02
266078,278030,16.63,17.377,0.747,SPEAKER_02
310084,325568,19.38,20.348,0.968,SPEAKER_02
369575,383157,23.098,23.947,0.849,SPEAKER_02
404889,418200,25.306,26.138,0.832,SPEAKER_02
464108,481765,29.007,30.11,1.104,SPEAKER_02
481765,487198,30.11,30.45,0.34,SPEAKER_00
483123,496162,30.195,31.01,0.815,SPEAKER_02
496162,496434,31.01,31.027,0.017,SPEAKER_03
496434,505398,31.027,31.587,0.56,SPEAKER_02
498064,519524,31.129,32.47,1.341,SPEAKER_00
505670,505942,31.604,31.621,0.017,SPEAKER_02
527945,534465,32.997,33.404,0.407,SPEAKER_00
647470,659422,40.467,41.214,0.747,SPEAKER_03
702342,721358,43.896,45.085,1.188,SPEAKER_03
772427,780577,48.277,48.786,0.509,SPEAKER_01
818879,858811,51.18,53.676,2.496,SPEAKER_01
