start,end,start [s],end [s],dur [s],speaker
135,407,0.008,0.025,0.017,SPEAKER_00
10730,76740,0.671,4.796,4.126,SPEAKER_00
80000,165025,5.0,10.314,5.314,SPEAKER_00
201697,404346,12.606,25.272,12.666,SPEAKER_00
418200,477147,26.138,29.822,3.684,SPEAKER_00
532563,550492,33.285,34.406,1.121,SPEAKER_00
560543,640135,35.034,40.008,4.975,SPEAKER_00
649915,675993,40.62,42.25,1.63,SPEAKER_00
710764,760747,44.423,47.547,3.124,SPEAKER_00
783022,800407,48.939,50.025,1.087,SPEAKER_00
837079,857724,52.317,53.608,1.29,SPEAKER_00
875653,925365,54.728,57.835,3.107,SPEAKER_00
