start,end,start [s],end [s],dur [s],speaker
6926,62614,0.433,3.913,3.48,SPEAKER_00
75925,88421,4.745,5.526,0.781,SPEAKER_00
94940,125093,5.934,7.818,1.885,SPEAKER_00
133786,168828,8.362,10.552,2.19,SPEAKER_00
182410,241086,11.401,15.068,3.667,SPEAKER_00
271511,306281,16.969,19.143,2.173,SPEAKER_00
312801,340237,19.55,21.265,1.715,SPEAKER_00
360339,433412,22.521,27.088,4.567,SPEAKER_00
446451,503769,27.903,31.486,3.582,SPEAKER_00
540169,571952,33.761,35.747,1.986,SPEAKER_00
589066,686859,36.817,42.929,6.112,SPEAKER_00
700169,710764,43.761,44.423,0.662,SPEAKER_00
733853,834906,45.866,52.182,6.316,SPEAKER_00
842784,936774,52.674,58.548,5.874,SPEAKER_00
954974,963123,59.686,60.195,0.509,SPEAKER_00
