start,end,start [s],end [s],dur [s],speaker
13446,30831,0.84,1.927,1.087,SPEAKER_00
34906,74567,2.182,4.66,2.479,SPEAKER_00
148455,160950,9.278,10.059,0.781,SPEAKER_00
207674,228590,12.98,14.287,1.307,SPEAKER_00
238641,257385,14.915,16.087,1.171,SPEAKER_00
319864,321494,19.992,20.093,0.102,SPEAKER_00
367674,380441,22.98,23.778,0.798,SPEAKER_00
392665,412767,24.542,25.798,1.256,SPEAKER_00
516536,545602,32.284,34.1,1.817,SPEAKER_00
580645,594770,36.29,37.173,0.883,SPEAKER_00
664312,681426,41.52,42.589,1.07,SPEAKER_00
715382,725976,44.711,45.374,0.662,SPEAKER_00
797147,808285,49.822,50.518,0.696,SPEAKER_00
875110,889235,54.694,55.577,0.883,SPEAKER_00
956332,969915,59.771,60.62,0.849,SPEAKER_00
