start,end,start [s],end [s],dur [s],speaker
135,8556,0.008,0.535,0.526,SPEAKER_01
21595,57453,1.35,3.591,2.241,SPEAKER_01
26485,28115,1.655,1.757,0.102,SPEAKER_00
65059,85161,4.066,5.323,1.256,SPEAKER_01
96842,128624,6.053,8.039,1.986,SPEAKER_01
141392,154974,8.837,9.686,0.849,SPEAKER_01
172088,240543,10.756,15.034,4.278,SPEAKER_01
264719,267707,16.545,16.732,0.187,SPEAKER_01
269881,318505,16.868,19.907,3.039,SPEAKER_01
324753,400000,20.297,25.0,4.703,SPEAKER_01
411137,417113,25.696,26.07,0.374,SPEAKER_00
417113,420645,26.07,26.29,0.221,SPEAKER_01
420645,437487,26.29,27.343,1.053,SPEAKER_00
442920,479864,27.683,29.992,2.309,SPEAKER_01
482037,571952,30.127,35.747,5.62,SPEAKER_01
