start,end,start [s],end [s],dur [s],speaker
10186,43599,0.637,2.725,2.088,SPEAKER_01
52292,61528,3.268,3.846,0.577,SPEAKER_01
97385,125093,6.087,7.818,1.732,SPEAKER_01
145738,174533,9.109,10.908,1.8,SPEAKER_01
194906,200067,12.182,12.504,0.323,SPEAKER_01
215823,267436,13.489,16.715,3.226,SPEAKER_01
276400,304108,17.275,19.007,1.732,SPEAKER_01
321494,366044,20.093,22.878,2.784,SPEAKER_01
374193,385602,23.387,24.1,0.713,SPEAKER_01
420916,467911,26.307,29.244,2.937,SPEAKER_01
476604,488285,29.788,30.518,0.73,SPEAKER_01
488285,490186,30.518,30.637,0.119,SPEAKER_00
497249,545874,31.078,34.117,3.039,SPEAKER_01
548590,553752,34.287,34.61,0.323,SPEAKER_00
558913,569235,34.932,35.577,0.645,SPEAKER_01
577113,598030,36.07,37.377,1.307,SPEAKER_00
598845,623293,37.428,38.956,1.528,SPEAKER_01
610797,626825,38.175,39.177,1.002,SPEAKER_00
