start,end,start [s],end [s],dur [s],speaker
21595,36264,1.35,2.267,0.917,SPEAKER_01
53650,86247,3.353,5.39,2.037,SPEAKER_01
100373,144923,6.273,9.058,2.784,SPEAKER_01
175891,303837,10.993,18.99,7.997,SPEAKER_01
319864,320135,19.992,20.008,0.017,SPEAKER_01
320679,333718,20.042,20.857,0.815,SPEAKER_01
356264,383972,22.267,23.998,1.732,SPEAKER_01
391307,433412,24.457,27.088,2.632,SPEAKER_01
451884,460848,28.243,28.803,0.56,SPEAKER_01
492903,501595,30.806,31.35,0.543,SPEAKER_01
542342,605636,33.896,37.852,3.956,SPEAKER_01
620848,648556,38.803,40.535,1.732,SPEAKER_01
648556,648828,40.535,40.552,0.017,SPEAKER_00
682784,683056,42.674,42.691,0.017,SPEAKER_01
683056,695551,42.691,43.472,0.781,SPEAKER_00
737385,759388,46.087,47.462,1.375,SPEAKER_00
817249,832461,51.078,52.029,0.951,SPEAKER_01
859898,887606,53.744,55.475,1.732,SPEAKER_01
