start,end,start [s],end [s],dur [s],speaker
135,92495,0.008,5.781,5.772,SPEAKER_00
100916,149813,6.307,9.363,3.056,SPEAKER_00
167198,205500,10.45,12.844,2.394,SPEAKER_00
221256,241629,13.829,15.102,1.273,SPEAKER_00
256027,274499,16.002,17.156,1.154,SPEAKER_00
289983,301392,18.124,18.837,0.713,SPEAKER_00
316604,326926,19.788,20.433,0.645,SPEAKER_00
394023,424448,24.626,26.528,1.902,SPEAKER_00
429337,449439,26.834,28.09,1.256,SPEAKER_00
464108,480679,29.007,30.042,1.036,SPEAKER_00
498336,575483,31.146,35.968,4.822,SPEAKER_00
585806,609439,36.613,38.09,1.477,SPEAKER_00
624923,653446,39.058,40.84,1.783,SPEAKER_00
662139,669473,41.384,41.842,0.458,SPEAKER_00
688760,693650,43.048,43.353,0.306,SPEAKER_00
700984,731952,43.812,45.747,1.935,SPEAKER_00
751782,791443,46.986,49.465,2.479,SPEAKER_00
801222,820509,50.076,51.282,1.205,SPEAKER_00
827572,861256,51.723,53.829,2.105,SPEAKER_00
877826,923463,54.864,57.716,2.852,SPEAKER_00
931884,961222,58.243,60.076,1.834,SPEAKER_00
963938,983769,60.246,61.486,1.239,SPEAKER_00
