start,end,start [s],end [s],dur [s],speaker
23769,51477,1.486,3.217,1.732,SPEAKER_00
64787,83531,4.049,5.221,1.171,SPEAKER_00
95483,109881,5.968,6.868,0.9,SPEAKER_00
194091,212563,12.131,13.285,1.154,SPEAKER_00
225059,244617,14.066,15.289,1.222,SPEAKER_00
336706,363327,21.044,22.708,1.664,SPEAKER_01
499694,520339,31.231,32.521,1.29,SPEAKER_01
583904,602376,36.494,37.649,1.154,SPEAKER_01
620305,633616,38.769,39.601,0.832,SPEAKER_01
644753,651816,40.297,40.739,0.441,SPEAKER_01
735755,736842,45.985,46.053,0.068,SPEAKER_01
832190,909609,52.012,56.851,4.839,SPEAKER_01
