start,end,start [s],end [s],dur [s],speaker
135,950,0.008,0.059,0.051,SPEAKER_00
11273,230220,0.705,14.389,13.684,SPEAKER_00
247062,276400,15.441,17.275,1.834,SPEAKER_00
278030,315246,17.377,19.703,2.326,SPEAKER_00
334261,444821,20.891,27.801,6.91,SPEAKER_00
455959,491001,28.497,30.688,2.19,SPEAKER_00
523599,674906,32.725,42.182,9.457,SPEAKER_00
687674,707504,42.98,44.219,1.239,SPEAKER_00
709405,723259,44.338,45.204,0.866,SPEAKER_00
799864,813446,49.992,50.84,0.849,SPEAKER_00
831918,865602,51.995,54.1,2.105,SPEAKER_00
877555,1010118,54.847,63.132,8.285,SPEAKER_00
1029405,1135891,64.338,70.993,6.655,SPEAKER_00
