start,end,start [s],end [s],dur [s],speaker
10186,141663,0.637,8.854,8.217,SPEAKER_01
143022,144651,8.939,9.041,0.102,SPEAKER_01
148183,176977,9.261,11.061,1.8,SPEAKER_01
192733,238641,12.046,14.915,2.869,SPEAKER_01
275857,346757,17.241,21.672,4.431,SPEAKER_01
390220,403531,24.389,25.221,0.832,SPEAKER_01
481765,498336,30.11,31.146,1.036,SPEAKER_01
534736,595042,33.421,37.19,3.769,SPEAKER_01
610526,626010,38.158,39.126,0.968,SPEAKER_01
644482,661595,40.28,41.35,1.07,SPEAKER_01
701528,717011,43.846,44.813,0.968,SPEAKER_01
745534,776230,46.596,48.514,1.919,SPEAKER_01
847130,868862,52.946,54.304,1.358,SPEAKER_00
905534,916129,56.596,57.258,0.662,SPEAKER_00
