start,end,start [s],end [s],dur [s],speaker
4210,31646,0.263,1.978,1.715,SPEAKER_00
42512,70220,2.657,4.389,1.732,SPEAKER_00
81901,97385,5.119,6.087,0.968,SPEAKER_00
106078,118845,6.63,7.428,0.798,SPEAKER_00
131069,156332,8.192,9.771,1.579,SPEAKER_00
168285,237826,10.518,14.864,4.346,SPEAKER_00
246519,266893,15.407,16.681,1.273,SPEAKER_00
281018,364957,17.564,22.81,5.246,SPEAKER_00
368217,394838,23.014,24.677,1.664,SPEAKER_00
398913,418200,24.932,26.138,1.205,SPEAKER_00
445093,469541,27.818,29.346,1.528,SPEAKER_00
485568,646926,30.348,40.433,10.085,SPEAKER_00
655076,805568,40.942,50.348,9.406,SPEAKER_00
811273,821595,50.705,51.35,0.645,SPEAKER_00
830831,937045,51.927,58.565,6.638,SPEAKER_00
896298,904448,56.019,56.528,0.509,SPEAKER_01
950628,1004685,59.414,62.793,3.379,SPEAKER_00
