start,end,start [s],end [s],dur [s],speaker
135,407,0.008,0.025,0.017,SPEAKER_01
679,43056,0.042,2.691,2.649,SPEAKER_01
3938,8013,0.246,0.501,0.255,SPEAKER_00
56366,81629,3.523,5.102,1.579,SPEAKER_01
90865,104448,5.679,6.528,0.849,SPEAKER_01
134057,151443,8.379,9.465,1.087,SPEAKER_01
151443,184855,9.465,11.553,2.088,SPEAKER_00
152529,153887,9.533,9.618,0.085,SPEAKER_01
226689,236196,14.168,14.762,0.594,SPEAKER_00
284278,318777,17.767,19.924,2.156,SPEAKER_00
353820,393480,22.114,24.593,2.479,SPEAKER_01
448353,464380,28.022,29.024,1.002,SPEAKER_01
494804,545874,30.925,34.117,3.192,SPEAKER_01
579558,601018,36.222,37.564,1.341,SPEAKER_01
671918,684685,41.995,42.793,0.798,SPEAKER_01
720543,729235,45.034,45.577,0.543,SPEAKER_01
734397,771069,45.9,48.192,2.292,SPEAKER_01
832733,863429,52.046,53.964,1.919,SPEAKER_01
876196,890594,54.762,55.662,0.9,SPEAKER_01
913684,929439,57.105,58.09,0.985,SPEAKER_01
