start,end,start [s],end [s],dur [s],speaker
135,26213,0.008,1.638,1.63,SPEAKER_01
31918,35721,1.995,2.233,0.238,SPEAKER_01
44142,65874,2.759,4.117,1.358,SPEAKER_01
91137,114770,5.696,7.173,1.477,SPEAKER_01
141935,166926,8.871,10.433,1.562,SPEAKER_01
197079,213378,12.317,13.336,1.019,SPEAKER_01
246519,261188,15.407,16.324,0.917,SPEAKER_01
301663,317147,18.854,19.822,0.968,SPEAKER_01
336162,376638,21.01,23.54,2.53,SPEAKER_01
408692,424448,25.543,26.528,0.985,SPEAKER_01
451341,487470,28.209,30.467,2.258,SPEAKER_01
579286,624108,36.205,39.007,2.801,SPEAKER_02
644482,683327,40.28,42.708,2.428,SPEAKER_02
739558,743904,46.222,46.494,0.272,SPEAKER_01
745263,747436,46.579,46.715,0.136,SPEAKER_01
800950,841697,50.059,52.606,2.547,SPEAKER_00
887606,900916,55.475,56.307,0.832,SPEAKER_00
968013,978879,60.501,61.18,0.679,SPEAKER_00
