start,end,start [s],end [s],dur [s],speaker
12903,243531,0.806,15.221,14.414,SPEAKER_00
256027,363599,16.002,22.725,6.723,SPEAKER_03
368760,383429,23.048,23.964,0.917,SPEAKER_03
396196,434770,24.762,27.173,2.411,SPEAKER_03
459490,477419,28.718,29.839,1.121,SPEAKER_03
479320,498064,29.958,31.129,1.171,SPEAKER_03
513276,534193,32.08,33.387,1.307,SPEAKER_03
548047,560271,34.253,35.017,0.764,SPEAKER_03
594770,616502,37.173,38.531,1.358,SPEAKER_03
675178,771341,42.199,48.209,6.01,SPEAKER_03
780577,824584,48.786,51.537,2.75,SPEAKER_03
840067,860441,52.504,53.778,1.273,SPEAKER_01
888692,899558,55.543,56.222,0.679,SPEAKER_01
916943,929983,57.309,58.124,0.815,SPEAKER_01
990288,1023157,61.893,63.947,2.054,SPEAKER_02
1025331,1061460,64.083,66.341,2.258,SPEAKER_02
1076943,1100033,67.309,68.752,1.443,SPEAKER_02
1208149,1222818,75.509,76.426,0.917,SPEAKER_02
