start,end,start [s],end [s],dur [s],speaker
64516,93039,4.032,5.815,1.783,SPEAKER_00
97113,145738,6.07,9.109,3.039,SPEAKER_00
160135,172359,10.008,10.772,0.764,SPEAKER_00
181867,193548,11.367,12.097,0.73,SPEAKER_00
200882,301663,12.555,18.854,6.299,SPEAKER_00
320135,348115,20.008,21.757,1.749,SPEAKER_00
354906,378268,22.182,23.642,1.46,SPEAKER_00
407606,438302,25.475,27.394,1.919,SPEAKER_00
445093,478505,27.818,29.907,2.088,SPEAKER_00
483667,497792,30.229,31.112,0.883,SPEAKER_00
538539,551850,33.659,34.491,0.832,SPEAKER_00
586078,644210,36.63,40.263,3.633,SPEAKER_00
666213,699083,41.638,43.693,2.054,SPEAKER_00
711035,751511,44.44,46.969,2.53,SPEAKER_00
758302,839796,47.394,52.487,5.093,SPEAKER_00
888149,903633,55.509,56.477,0.968,SPEAKER_00
936502,946010,58.531,59.126,0.594,SPEAKER_00
