start,end,start [s],end [s],dur [s],speaker
135,679,0.008,0.042,0.034,SPEAKER_03
48760,52835,3.048,3.302,0.255,SPEAKER_04
77011,100645,4.813,6.29,1.477,SPEAKER_04
149269,165840,9.329,10.365,1.036,SPEAKER_04
166112,184855,10.382,11.553,1.171,SPEAKER_04
203599,215823,12.725,13.489,0.764,SPEAKER_04
380713,380984,23.795,23.812,0.017,SPEAKER_01
380984,383972,23.812,23.998,0.187,SPEAKER_02
383972,424176,23.998,26.511,2.513,SPEAKER_01
436672,478234,27.292,29.89,2.598,SPEAKER_00
481765,500780,30.11,31.299,1.188,SPEAKER_01
508658,520339,31.791,32.521,0.73,SPEAKER_01
531205,561086,33.2,35.068,1.868,SPEAKER_01
573582,574940,35.849,35.934,0.085,SPEAKER_00
