start,end,start [s],end [s],dur [s],speaker
7198,35721,0.45,2.233,1.783,SPEAKER_00
62886,78913,3.93,4.932,1.002,SPEAKER_00
84889,128896,5.306,8.056,2.75,SPEAKER_00
147640,222886,9.228,13.93,4.703,SPEAKER_00
233208,291341,14.576,18.209,3.633,SPEAKER_00
306825,329643,19.177,20.603,1.426,SPEAKER_00
434770,507572,27.173,31.723,4.55,SPEAKER_00
525772,543157,32.861,33.947,1.087,SPEAKER_00
553752,584176,34.61,36.511,1.902,SPEAKER_00
589881,659966,36.868,41.248,4.38,SPEAKER_00
669202,687402,41.825,42.963,1.138,SPEAKER_00
703701,773514,43.981,48.345,4.363,SPEAKER_00
960135,1010933,60.008,63.183,3.175,SPEAKER_01
1040814,1078302,65.051,67.394,2.343,SPEAKER_01
