start,end,start [s],end [s],dur [s],speaker
5840,12903,0.365,0.806,0.441,SPEAKER_01
65602,145195,4.1,9.075,4.975,SPEAKER_01
166926,184312,10.433,11.52,1.087,SPEAKER_01
229134,242988,14.321,15.187,0.866,SPEAKER_01
284006,294601,17.75,18.413,0.662,SPEAKER_01
346213,361697,21.638,22.606,0.968,SPEAKER_01
408964,419286,25.56,26.205,0.645,SPEAKER_01
456230,473616,28.514,29.601,1.087,SPEAKER_01
521426,540713,32.589,33.795,1.205,SPEAKER_01
588251,602105,36.766,37.632,0.866,SPEAKER_01
707775,728421,44.236,45.526,1.29,SPEAKER_01
873208,884617,54.576,55.289,0.713,SPEAKER_00
982410,988930,61.401,61.808,0.407,SPEAKER_00
