start,end,start [s],end [s],dur [s],speaker
50933,81901,1.061,1.706,0.645,SPEAKER_00
116943,269337,2.436,5.611,3.175,SPEAKER_00
296230,392393,6.171,8.175,2.003,SPEAKER_00
467368,589609,9.737,12.284,2.547,SPEAKER_00
670288,733853,13.964,15.289,1.324,SPEAKER_00
808013,930254,16.834,19.38,2.547,SPEAKER_00
957147,1172292,19.941,24.423,4.482,SPEAKER_00
1198370,1345874,24.966,28.039,3.073,SPEAKER_00
1422478,1479524,29.635,30.823,1.188,SPEAKER_00
1558573,1629473,32.47,33.947,1.477,SPEAKER_00
1674295,1790016,34.881,37.292,2.411,SPEAKER_00
1819354,2085840,37.903,43.455,5.552,SPEAKER_00
2225195,2270831,46.358,47.309,0.951,SPEAKER_00
2287130,2341731,47.649,48.786,1.138,SPEAKER_00
2411816,2635925,50.246,54.915,4.669,SPEAKER_00
2670967,2707640,55.645,56.409,0.764,SPEAKER_00
