start,end,start [s],end [s],dur [s],speaker
19694,32461,1.231,2.029,0.798,SPEAKER_01
34634,49847,2.165,3.115,0.951,SPEAKER_01
121833,132427,7.615,8.277,0.662,SPEAKER_01
136230,146281,8.514,9.143,0.628,SPEAKER_01
155789,169371,9.737,10.586,0.849,SPEAKER_01
160950,167198,10.059,10.45,0.39,SPEAKER_00
208760,256027,13.048,16.002,2.954,SPEAKER_01
256027,256842,16.002,16.053,0.051,SPEAKER_00
267436,281833,16.715,17.615,0.9,SPEAKER_01
287266,313073,17.954,19.567,1.613,SPEAKER_01
323123,331544,20.195,20.722,0.526,SPEAKER_00
431511,444278,26.969,27.767,0.798,SPEAKER_00
563531,576027,35.221,36.002,0.781,SPEAKER_01
604006,624923,37.75,39.058,1.307,SPEAKER_01
670560,683327,41.91,42.708,0.798,SPEAKER_01
752325,766723,47.02,47.92,0.9,SPEAKER_01
788455,796876,49.278,49.805,0.526,SPEAKER_01
804482,809371,50.28,50.586,0.306,SPEAKER_00
823769,852563,51.486,53.285,1.8,SPEAKER_01
950628,991918,59.414,61.995,2.581,SPEAKER_01
973446,976706,60.84,61.044,0.204,SPEAKER_00
976977,978336,61.061,61.146,0.085,SPEAKER_00
