start,end,start [s],end [s],dur [s],speaker
11273,62614,0.705,3.913,3.209,SPEAKER_00
72665,84074,4.542,5.255,0.713,SPEAKER_00
107979,208760,6.749,13.048,6.299,SPEAKER_00
219083,276943,13.693,17.309,3.616,SPEAKER_00
286451,364685,17.903,22.793,4.89,SPEAKER_00
376366,489643,23.523,30.603,7.08,SPEAKER_00
502410,518438,31.401,32.402,1.002,SPEAKER_00
525772,549134,32.861,34.321,1.46,SPEAKER_00
557555,672733,34.847,42.046,7.199,SPEAKER_00
679796,739286,42.487,46.205,3.718,SPEAKER_00
744719,850390,46.545,53.149,6.604,SPEAKER_00
857724,868862,53.608,54.304,0.696,SPEAKER_00
