start,end,start [s],end [s],dur [s],speaker
16706,29473,1.044,1.842,0.798,SPEAKER_01
53378,80000,3.336,5.0,1.664,SPEAKER_01
82988,96570,5.187,6.036,0.849,SPEAKER_01
99286,115857,6.205,7.241,1.036,SPEAKER_01
146010,173446,9.126,10.84,1.715,SPEAKER_01
176977,184312,11.061,11.52,0.458,SPEAKER_00
200067,234023,12.504,14.626,2.122,SPEAKER_01
336706,365229,21.044,22.827,1.783,SPEAKER_01
389134,533921,24.321,33.37,9.049,SPEAKER_01
542886,571952,33.93,35.747,1.817,SPEAKER_01
623837,646112,38.99,40.382,1.392,SPEAKER_01
649371,652631,40.586,40.789,0.204,SPEAKER_00
