start,end,start [s],end [s],dur [s],speaker
11001,45229,0.688,2.827,2.139,SPEAKER_00
56910,128896,3.557,8.056,4.499,SPEAKER_00
130254,206044,8.141,12.878,4.737,SPEAKER_00
216638,389134,13.54,24.321,10.781,SPEAKER_00
395653,461663,24.728,28.854,4.126,SPEAKER_00
