start,end,start [s],end [s],dur [s],speaker
135,41426,0.008,2.589,2.581,SPEAKER_01
106893,212292,6.681,13.268,6.587,SPEAKER_01
137860,147096,8.616,9.194,0.577,SPEAKER_00
212292,217724,13.268,13.608,0.34,SPEAKER_00
254940,385331,15.934,24.083,8.149,SPEAKER_01
348930,357079,21.808,22.317,0.509,SPEAKER_00
396196,485025,24.762,30.314,5.552,SPEAKER_01
439660,441833,27.479,27.615,0.136,SPEAKER_00
502410,513276,31.401,32.08,0.679,SPEAKER_00
518438,518709,32.402,32.419,0.017,SPEAKER_00
518709,527945,32.419,32.997,0.577,SPEAKER_01
527945,547775,32.997,34.236,1.239,SPEAKER_00
556196,577113,34.762,36.07,1.307,SPEAKER_00
