start,end,start [s],end [s],dur [s],speaker
14804,84889,0.925,5.306,4.38,SPEAKER_00
94940,108251,5.934,6.766,0.832,SPEAKER_00
116129,123735,7.258,7.733,0.475,SPEAKER_00
136502,154159,8.531,9.635,1.104,SPEAKER_00
165568,200611,10.348,12.538,2.19,SPEAKER_00
215823,233752,13.489,14.61,1.121,SPEAKER_00
255755,435042,15.985,27.19,11.205,SPEAKER_00
452699,472258,28.294,29.516,1.222,SPEAKER_00
492088,512190,30.756,32.012,1.256,SPEAKER_00
541528,565432,33.846,35.34,1.494,SPEAKER_00
605636,645840,37.852,40.365,2.513,SPEAKER_00
679524,708319,42.47,44.27,1.8,SPEAKER_00
750152,773514,46.885,48.345,1.46,SPEAKER_00
819151,848760,51.197,53.048,1.851,SPEAKER_00
890865,917215,55.679,57.326,1.647,SPEAKER_00
960950,972631,60.059,60.789,0.73,SPEAKER_00
