start,end,start [s],end [s],dur [s],speaker
5840,21595,0.365,1.35,0.985,SPEAKER_01
26757,35993,1.672,2.25,0.577,SPEAKER_01
40882,53921,2.555,3.37,0.815,SPEAKER_01
65874,78370,4.117,4.898,0.781,SPEAKER_01
79185,79728,4.949,4.983,0.034,SPEAKER_01
82173,90594,5.136,5.662,0.526,SPEAKER_01
137860,143293,8.616,8.956,0.34,SPEAKER_01
223972,238370,13.998,14.898,0.9,SPEAKER_01
256027,287266,16.002,17.954,1.952,SPEAKER_01
333446,361969,20.84,22.623,1.783,SPEAKER_00
410050,473344,25.628,29.584,3.956,SPEAKER_01
