start,end,start [s],end [s],dur [s],speaker
135,49847,0.008,3.115,3.107,SPEAKER_01
68862,81901,4.304,5.119,0.815,SPEAKER_01
109609,119660,6.851,7.479,0.628,SPEAKER_01
152801,171816,9.55,10.739,1.188,SPEAKER_01
191918,224787,11.995,14.049,2.054,SPEAKER_01
257113,321765,16.07,20.11,4.041,SPEAKER_01
341052,356808,21.316,22.301,0.985,SPEAKER_01
445908,480950,27.869,30.059,2.19,SPEAKER_01
507300,529847,31.706,33.115,1.409,SPEAKER_01
579015,616230,36.188,38.514,2.326,SPEAKER_01
649643,654533,40.603,40.908,0.306,SPEAKER_01
654533,654804,40.908,40.925,0.017,SPEAKER_00
674906,714567,42.182,44.66,2.479,SPEAKER_00
849575,876196,53.098,54.762,1.664,SPEAKER_01
