start,end,start [s],end [s],dur [s],speaker
135,39252,0.008,2.453,2.445,SPEAKER_00
57724,80000,3.608,5.0,1.392,SPEAKER_00
94940,120475,5.934,7.53,1.596,SPEAKER_00
143022,170458,8.939,10.654,1.715,SPEAKER_00
184312,226146,11.52,14.134,2.615,SPEAKER_00
235382,258200,14.711,16.138,1.426,SPEAKER_00
266621,280475,16.664,17.53,0.866,SPEAKER_00
290526,297317,18.158,18.582,0.424,SPEAKER_00
301120,301935,18.82,18.871,0.051,SPEAKER_00
319592,330458,19.975,20.654,0.679,SPEAKER_00
333989,365500,20.874,22.844,1.969,SPEAKER_00
372292,390764,23.268,24.423,1.154,SPEAKER_00
407877,543972,25.492,33.998,8.506,SPEAKER_00
560271,575212,35.017,35.951,0.934,SPEAKER_00
583904,617860,36.494,38.616,2.122,SPEAKER_00
621935,654261,38.871,40.891,2.02,SPEAKER_00
672733,697996,42.046,43.625,1.579,SPEAKER_00
713480,734125,44.593,45.883,1.29,SPEAKER_00
739286,749881,46.205,46.868,0.662,SPEAKER_00
765365,811273,47.835,50.705,2.869,SPEAKER_00
834634,855823,52.165,53.489,1.324,SPEAKER_00
859354,877011,53.71,54.813,1.104,SPEAKER_00
885976,895212,55.374,55.951,0.577,SPEAKER_00
896027,897113,56.002,56.07,0.068,SPEAKER_00
900373,907707,56.273,56.732,0.458,SPEAKER_00
