start,end,start [s],end [s],dur [s],speaker
21867,46044,1.367,2.878,1.511,SPEAKER_00
63701,76468,3.981,4.779,0.798,SPEAKER_00
94940,106621,5.934,6.664,0.73,SPEAKER_00
132427,162852,8.277,10.178,1.902,SPEAKER_00
176706,192190,11.044,12.012,0.968,SPEAKER_00
227504,240543,14.219,15.034,0.815,SPEAKER_00
270696,279932,16.919,17.496,0.577,SPEAKER_00
302478,313344,18.905,19.584,0.679,SPEAKER_00
361697,375280,22.606,23.455,0.849,SPEAKER_00
404346,417928,25.272,26.121,0.849,SPEAKER_00
458132,467911,28.633,29.244,0.611,SPEAKER_00
523599,548319,32.725,34.27,1.545,SPEAKER_00
582818,595585,36.426,37.224,0.798,SPEAKER_00
609168,620848,38.073,38.803,0.73,SPEAKER_00
692292,728149,43.268,45.509,2.241,SPEAKER_00
805297,820509,50.331,51.282,0.951,SPEAKER_00
889507,903361,55.594,56.46,0.866,SPEAKER_00
948998,961765,59.312,60.11,0.798,SPEAKER_00
979151,985670,61.197,61.604,0.407,SPEAKER_00
