start,end,start [s],end [s],dur [s],speaker
47674,59354,2.98,3.71,0.73,SPEAKER_01
91137,102546,5.696,6.409,0.713,SPEAKER_01
148998,159049,9.312,9.941,0.628,SPEAKER_01
178607,182410,11.163,11.401,0.238,SPEAKER_01
192190,205772,12.012,12.861,0.849,SPEAKER_01
258200,275585,16.138,17.224,1.087,SPEAKER_01
285908,286451,17.869,17.903,0.034,SPEAKER_01
286723,312529,17.92,19.533,1.613,SPEAKER_01
330458,392937,20.654,24.559,3.905,SPEAKER_01
463565,481765,28.973,30.11,1.138,SPEAKER_01
515449,555925,32.216,34.745,2.53,SPEAKER_00
565161,580373,35.323,36.273,0.951,SPEAKER_01
627368,636876,39.211,39.805,0.594,SPEAKER_01
687402,700984,42.963,43.812,0.849,SPEAKER_01
747707,762920,46.732,47.683,0.951,SPEAKER_01
840882,848488,52.555,53.031,0.475,SPEAKER_01
933786,942750,58.362,58.922,0.56,SPEAKER_01
