start,end,start [s],end [s],dur [s],speaker
135,40882,0.008,2.555,2.547,SPEAKER_01
71035,77283,4.44,4.83,0.39,SPEAKER_01
127266,141663,7.954,8.854,0.9,SPEAKER_01
158505,173718,9.907,10.857,0.951,SPEAKER_01
217724,226689,13.608,14.168,0.56,SPEAKER_01
244617,273412,15.289,17.088,1.8,SPEAKER_01
355178,370662,22.199,23.166,0.968,SPEAKER_01
504584,527402,31.537,32.963,1.426,SPEAKER_00
555110,561901,34.694,35.119,0.424,SPEAKER_00
638777,651544,39.924,40.722,0.798,SPEAKER_01
799320,810730,49.958,50.671,0.713,SPEAKER_01
880814,888692,55.051,55.543,0.492,SPEAKER_01
967198,976162,60.45,61.01,0.56,SPEAKER_01
