start,end,start [s],end [s],dur [s],speaker
3395,15891,0.212,0.993,0.781,SPEAKER_00
120475,133786,7.53,8.362,0.832,SPEAKER_00
157691,189473,9.856,11.842,1.986,SPEAKER_00
191918,210118,11.995,13.132,1.138,SPEAKER_00
220441,230492,13.778,14.406,0.628,SPEAKER_00
244617,249235,15.289,15.577,0.289,SPEAKER_00
284006,305466,17.75,19.092,1.341,SPEAKER_00
319592,346757,19.975,21.672,1.698,SPEAKER_00
397555,405704,24.847,25.357,0.509,SPEAKER_00
420916,435042,26.307,27.19,0.883,SPEAKER_00
452156,482308,28.26,30.144,1.885,SPEAKER_00
487741,493446,30.484,30.84,0.357,SPEAKER_00
535280,542342,33.455,33.896,0.441,SPEAKER_00
565704,582818,35.357,36.426,1.07,SPEAKER_00
585263,596943,36.579,37.309,0.73,SPEAKER_00
597215,607809,37.326,37.988,0.662,SPEAKER_00
633073,640135,39.567,40.008,0.441,SPEAKER_00
705602,719185,44.1,44.949,0.849,SPEAKER_00
761290,774872,47.581,48.43,0.849,SPEAKER_00
893582,906621,55.849,56.664,0.815,SPEAKER_00
964210,972903,60.263,60.806,0.543,SPEAKER_00
1009303,1022342,63.081,63.896,0.815,SPEAKER_00
1062003,1076672,66.375,67.292,0.917,SPEAKER_00
1173921,1191307,73.37,74.457,1.087,SPEAKER_00
1232597,1235857,77.037,77.241,0.204,SPEAKER_00
