start,end,start [s],end [s],dur [s],speaker
135,8556,0.008,0.535,0.526,SPEAKER_00
41969,79728,2.623,4.983,2.36,SPEAKER_00
227232,267164,14.202,16.698,2.496,SPEAKER_00
278845,349745,17.428,21.859,4.431,SPEAKER_00
356808,393752,22.301,24.61,2.309,SPEAKER_00
401086,474702,25.068,29.669,4.601,SPEAKER_00
511918,517079,31.995,32.317,0.323,SPEAKER_00
542342,560271,33.896,35.017,1.121,SPEAKER_00
595857,607809,37.241,37.988,0.747,SPEAKER_00
618675,619219,38.667,38.701,0.034,SPEAKER_00
619762,686587,38.735,42.912,4.177,SPEAKER_00
728692,750967,45.543,46.935,1.392,SPEAKER_00
783837,802037,48.99,50.127,1.138,SPEAKER_00
819151,910424,51.197,56.902,5.705,SPEAKER_00
934601,1074227,58.413,67.139,8.727,SPEAKER_00
1093514,1194023,68.345,74.626,6.282,SPEAKER_00
1259762,1308930,78.735,81.808,3.073,SPEAKER_00
1338811,1357555,83.676,84.847,1.171,SPEAKER_00
1382275,1426010,86.392,89.126,2.733,SPEAKER_00
