start,end,start [s],end [s],dur [s],speaker
11748,31714,1.469,3.964,2.496,SPEAKER_00
36876,51952,4.61,6.494,1.885,SPEAKER_00
56434,71511,7.054,8.939,1.885,SPEAKER_00
74634,80747,9.329,10.093,0.764,SPEAKER_00
85365,104787,10.671,13.098,2.428,SPEAKER_00
108998,124482,13.625,15.56,1.935,SPEAKER_00
125704,139558,15.713,17.445,1.732,SPEAKER_00
144584,156264,18.073,19.533,1.46,SPEAKER_00
160611,177181,20.076,22.148,2.071,SPEAKER_00
181256,191578,22.657,23.947,1.29,SPEAKER_00
197011,215348,24.626,26.919,2.292,SPEAKER_00
219966,234906,27.496,29.363,1.868,SPEAKER_00
236536,259898,29.567,32.487,2.92,SPEAKER_00
265059,275789,33.132,34.474,1.341,SPEAKER_00
280000,311103,35.0,38.888,3.888,SPEAKER_00
315449,325908,39.431,40.739,1.307,SPEAKER_00
332156,337860,41.52,42.233,0.713,SPEAKER_00
338539,341256,42.317,42.657,0.34,SPEAKER_00
342071,368013,42.759,46.002,3.243,SPEAKER_00
371544,403599,46.443,50.45,4.007,SPEAKER_00
409439,431850,51.18,53.981,2.801,SPEAKER_00
437147,452224,54.643,56.528,1.885,SPEAKER_00
453310,465263,56.664,58.158,1.494,SPEAKER_00
471103,501528,58.888,62.691,3.803,SPEAKER_00
508455,523938,63.557,65.492,1.935,SPEAKER_00
526112,540916,65.764,67.615,1.851,SPEAKER_00
545806,556264,68.226,69.533,1.307,SPEAKER_00
557758,565365,69.72,70.671,0.951,SPEAKER_00
572427,584108,71.553,73.014,1.46,SPEAKER_00
586417,590356,73.302,73.795,0.492,SPEAKER_00
594159,605161,74.27,75.645,1.375,SPEAKER_00
