start,end,start [s],end [s],dur [s],speaker
67,6179,0.008,0.772,0.764,SPEAKER_00
40679,50594,5.085,6.324,1.239,SPEAKER_00
55619,92563,6.952,11.57,4.618,SPEAKER_00
105331,105466,13.166,13.183,0.017,SPEAKER_00
108047,109677,13.506,13.71,0.204,SPEAKER_00
111986,120000,13.998,15.0,1.002,SPEAKER_00
