start,end,start [s],end [s],dur [s],speaker
135,23769,0.008,1.486,1.477,SPEAKER_00
36264,77011,2.267,4.813,2.547,SPEAKER_00
94125,103633,5.883,6.477,0.594,SPEAKER_00
115314,124278,7.207,7.767,0.56,SPEAKER_00
147640,159049,9.228,9.941,0.713,SPEAKER_00
159864,160135,9.992,10.008,0.017,SPEAKER_00
169915,181324,10.62,11.333,0.713,SPEAKER_00
280203,285908,17.513,17.869,0.357,SPEAKER_00
317419,347572,19.839,21.723,1.885,SPEAKER_00
356536,373921,22.284,23.37,1.087,SPEAKER_01
392122,407606,24.508,25.475,0.968,SPEAKER_00
409507,425534,25.594,26.596,1.002,SPEAKER_00
429609,444006,26.851,27.75,0.9,SPEAKER_00
451341,452971,28.209,28.311,0.102,SPEAKER_01
489371,504855,30.586,31.553,0.968,SPEAKER_00
617860,640950,38.616,40.059,1.443,SPEAKER_00
640950,657521,40.059,41.095,1.036,SPEAKER_01
732224,747164,45.764,46.698,0.934,SPEAKER_00
747164,774057,46.698,48.379,1.681,SPEAKER_01
774057,782750,48.379,48.922,0.543,SPEAKER_00
781935,793073,48.871,49.567,0.696,SPEAKER_01
802037,822682,50.127,51.418,1.29,SPEAKER_00
842784,853921,52.674,53.37,0.696,SPEAKER_00
932156,941935,58.26,58.871,0.611,SPEAKER_00
946010,959320,59.126,59.958,0.832,SPEAKER_00
981867,1001697,61.367,62.606,1.239,SPEAKER_01
