start,end,start [s],end [s],dur [s],speaker
187,11792,0.008,0.535,0.526,SPEAKER_01
27515,40244,1.248,1.825,0.577,SPEAKER_01
50726,57090,2.301,2.589,0.289,SPEAKER_00
82921,143193,3.761,6.494,2.733,SPEAKER_00
134583,237533,6.104,10.772,4.669,SPEAKER_01
200097,202717,9.075,9.194,0.119,SPEAKER_00
219564,237159,9.958,10.756,0.798,SPEAKER_00
237533,238282,10.772,10.806,0.034,SPEAKER_00
238282,238656,10.806,10.823,0.017,SPEAKER_01
246518,262241,11.18,11.893,0.713,SPEAKER_01
270477,286949,12.267,13.014,0.747,SPEAKER_01
307913,359201,13.964,16.29,2.326,SPEAKER_01
395889,409366,17.954,18.565,0.611,SPEAKER_01
437069,512690,19.822,23.251,3.43,SPEAKER_01
