start,end,start [s],end [s],dur [s],speaker
46982,86665,2.131,3.93,1.8,SPEAKER_00
122603,171271,5.56,7.767,2.207,SPEAKER_00
262241,278713,11.893,12.64,0.747,SPEAKER_00
304544,320642,13.812,14.542,0.73,SPEAKER_00
351339,365940,15.934,16.596,0.662,SPEAKER_00
401130,419099,18.192,19.007,0.815,SPEAKER_00
453915,465146,20.586,21.095,0.509,SPEAKER_00
544885,622004,24.711,28.209,3.497,SPEAKER_00
735811,753031,33.37,34.151,0.781,SPEAKER_00
793463,824535,35.985,37.394,1.409,SPEAKER_00
874699,914756,39.669,41.486,1.817,SPEAKER_00
957434,969788,43.421,43.981,0.56,SPEAKER_00
982142,984762,44.542,44.66,0.119,SPEAKER_00
1050276,1065250,47.632,48.311,0.679,SPEAKER_00
1110923,1158841,50.382,52.555,2.173,SPEAKER_00
1288745,1305966,58.447,59.228,0.781,SPEAKER_00
