start,end,start [s],end [s],dur [s],speaker
33879,110250,1.537,5.0,3.463,SPEAKER_00
126347,260744,5.73,11.825,6.095,SPEAKER_00
334493,342729,15.17,15.543,0.374,SPEAKER_00
351714,391022,15.951,17.733,1.783,SPEAKER_00
450920,469638,20.45,21.299,0.849,SPEAKER_01
530285,647087,24.049,29.346,5.297,SPEAKER_01
702492,705487,31.859,31.995,0.136,SPEAKER_01
705487,771001,31.995,34.966,2.971,SPEAKER_00
718964,729072,32.606,33.065,0.458,SPEAKER_01
772873,796083,35.051,36.104,1.053,SPEAKER_00
847745,863469,38.447,39.16,0.713,SPEAKER_00
869084,986634,39.414,44.745,5.331,SPEAKER_00
928233,945080,42.097,42.861,0.764,SPEAKER_01
1122154,1152851,50.891,52.284,1.392,SPEAKER_00
1157344,1164082,52.487,52.793,0.306,SPEAKER_01
1164082,1164457,52.793,52.81,0.017,SPEAKER_00
1172693,1179057,53.183,53.472,0.289,SPEAKER_00
1283879,1290243,58.226,58.514,0.289,SPEAKER_00
1316074,1322812,59.686,59.992,0.306,SPEAKER_00
