start,end,start [s],end [s],dur [s],speaker
6655,15619,0.416,0.976,0.56,SPEAKER_00
21324,30560,1.333,1.91,0.577,SPEAKER_00
34906,64787,2.182,4.049,1.868,SPEAKER_00
74023,88964,4.626,5.56,0.934,SPEAKER_00
92224,100101,5.764,6.256,0.492,SPEAKER_00
141392,148183,8.837,9.261,0.424,SPEAKER_00
154159,192190,9.635,12.012,2.377,SPEAKER_00
217996,234023,13.625,14.626,1.002,SPEAKER_00
245432,313073,15.34,19.567,4.228,SPEAKER_00
335619,414668,20.976,25.917,4.941,SPEAKER_00
433412,530662,27.088,33.166,6.078,SPEAKER_00
548862,612971,34.304,38.311,4.007,SPEAKER_00
627640,699626,39.228,43.727,4.499,SPEAKER_00
729235,773786,45.577,48.362,2.784,SPEAKER_00
787911,837623,49.244,52.351,3.107,SPEAKER_00
858268,939490,53.642,58.718,5.076,SPEAKER_00
952529,979694,59.533,61.231,1.698,SPEAKER_00
985942,1063089,61.621,66.443,4.822,SPEAKER_00
1071782,1133718,66.986,70.857,3.871,SPEAKER_00
1142139,1179083,71.384,73.693,2.309,SPEAKER_00
1185874,1204346,74.117,75.272,1.154,SPEAKER_00
1219558,1286926,76.222,80.433,4.211,SPEAKER_00
1307843,1385806,81.74,86.613,4.873,SPEAKER_00
1395314,1430628,87.207,89.414,2.207,SPEAKER_00
1437962,1554227,89.873,97.139,7.267,SPEAKER_00
